test_week,horizon,horizon_date,entity_id,liquidity_group,model,strategy,actual,forecast_p90,error,abs_error,wape,directionality,target_wape,meets_target
2025-07-07,6,2025-08-11,V002,TRP,xgboost,direct,-4713290.88,-4.44166e+06,271630.8799999999,271630.8799999999,0.0576308330878997,1,0.175,True
2025-07-07,7,2025-08-18,V002,TRP,xgboost,direct,-2674268.46,-2.6190085e+06,55259.95999999996,55259.95999999996,0.020663579901024583,1,0.2,True
2025-07-07,8,2025-08-25,V002,TRP,xgboost,direct,-3940415.77,-4.1536235e+06,-213207.72999999998,213207.72999999998,0.05410792729621016,1,0.225,True
2025-07-07,1,2025-07-07,V265,TRR,xgboost,direct,2663798.71,2.5504432e+06,-113355.45999999996,113355.45999999996,0.04255406370401012,1,0.05,True
2025-07-07,2,2025-07-14,V265,TRR,xgboost,direct,1396207.7,2.0895366e+06,693328.925,693328.925,0.4965800754429302,1,0.075,False
2025-07-07,3,2025-07-21,V265,TRR,xgboost,direct,1969305.63,2.1203292e+06,151023.6200000001,151023.6200000001,0.07668876668981042,1,0.1,True
2025-07-07,4,2025-07-28,V265,TRR,xgboost,direct,2426489.2,2.414326e+06,-12163.200000000186,12163.200000000186,0.005012674278542095,1,0.125,True
2025-07-07,5,2025-08-04,V265,TRR,xgboost,direct,2372972.96,2.3582688e+06,-14704.209999999963,14704.209999999963,0.0061965349997076926,1,0.15,True
2025-07-07,6,2025-08-11,V265,TRR,xgboost,direct,1820833.11,1.9880499e+06,167216.7649999999,167216.7649999999,0.09183530554318615,1,0.175,True
2025-07-07,7,2025-08-18,V265,TRR,xgboost,direct,1363758.95,2.1192375e+06,755478.55,755478.55,0.5539678034743604,1,0.2,False
2025-07-07,8,2025-08-25,V265,TRR,xgboost,direct,1728806.49,2.1194282e+06,390621.76,390621.76,0.22594880471555842,1,0.225,False
2025-07-07,1,2025-07-07,V508,TRP,xgboost,direct,-25192.65,-24131.67,1060.9800781250015,1060.9800781250015,0.042114667497266126,1,0.05,True
2025-07-07,2,2025-07-14,V508,TRP,xgboost,direct,-315069.78,-84394.09,230675.68625000003,230675.68625000003,0.7321415790813071,1,0.075,False
2025-07-07,3,2025-07-21,V508,TRP,xgboost,direct,-94266.87,-99026.22,-4759.348750000005,4759.348750000005,0.050488032009549114,1,0.1,True
2025-07-07,4,2025-07-28,V508,TRP,xgboost,direct,-96670.68,-82773.73,13896.953437499993,13896.953437499993,0.1437556189477512,1,0.125,False
2025-07-07,5,2025-08-04,V508,TRP,xgboost,direct,-23067.98,-21402.56,1665.4194531249996,1665.4194531249996,0.07219615471857525,1,0.15,True
2025-07-07,6,2025-08-11,V508,TRP,xgboost,direct,-278234.94,-84274.91,193960.03375,193960.03375,0.6971088309397806,1,0.175,False
2025-07-07,7,2025-08-18,V508,TRP,xgboost,direct,-514.14,-458.95786,55.18214477539061,55.18214477539061,0.10732902473137786,1,0.2,True
2025-07-07,8,2025-08-25,V508,TRP,xgboost,direct,-69153.13,-72554.9,-3401.7684374999953,3401.7684374999953,0.04919182165001056,1,0.225,True
2025-07-07,1,2025-07-07,V508,TRR,xgboost,direct,699452.53,1.6183789e+06,918926.345,918926.345,1.31377942831946,1,0.05,False
2025-07-07,2,2025-07-14,V508,TRR,xgboost,direct,6592285.99,4.978533e+06,-1613752.9900000002,1613752.9900000002,0.244794141584261,1,0.075,False
2025-07-07,3,2025-07-21,V508,TRR,xgboost,direct,988146.22,1.6182502e+06,630104.03,630104.03,0.6376627438801518,1,0.1,False
2025-07-07,4,2025-07-28,V508,TRR,xgboost,direct,1005315.18,1.624008e+06,618692.82,618692.82,0.6154217426618386,1,0.125,False
2025-07-07,5,2025-08-04,V508,TRR,xgboost,direct,1135991.22,1.6181394e+06,482148.155,482148.155,0.42442947314328716,1,0.15,False
2025-07-07,6,2025-08-11,V508,TRR,xgboost,direct,2235397.92,2.0993752e+06,-136022.66999999993,136022.66999999993,0.060849421386237994,1,0.175,True
2025-07-07,7,2025-08-18,V508,TRR,xgboost,direct,6360604.21,5.1501615e+06,-1210442.71,1210442.71,0.19030310172372758,1,0.2,True
2025-07-07,8,2025-08-25,V508,TRR,xgboost,direct,686248.61,1.6183062e+06,932057.64,932057.64,1.358192390364186,1,0.225,False
2025-07-07,1,2025-07-07,V751,TRP,xgboost,direct,-88274.18000000001,-79769.586,8504.594062500008,8504.594062500008,0.09634294039888003,1,0.05,False
2025-07-07,2,2025-07-14,V751,TRP,xgboost,direct,-450559.9,-166620.22,283939.68125,283939.68125,0.6301929693476939,1,0.075,False
2025-07-07,3,2025-07-21,V751,TRP,xgboost,direct,-1590.2099999999998,-1088.7955,501.4144677734373,501.4144677734373,0.3153133660167131,1,0.1,False
2025-07-07,4,2025-07-28,V751,TRP,xgboost,direct,-88392.01,-79149.766,9242.244374999995,9242.244374999995,0.10455972632594275,1,0.125,True
2025-07-07,5,2025-08-04,V751,TRP,xgboost,direct,-62296.25,-60975.715,1320.53515625,1320.53515625,0.021197666894074683,1,0.15,True
2025-07-07,6,2025-08-11,V751,TRP,xgboost,direct,-356375.26,-166028.39,190346.869375,190346.869375,0.5341192016948652,1,0.175,False
2025-07-07,7,2025-08-18,V751,TRP,xgboost,direct,-14324.27,-14363.326,-39.05617187499956,39.05617187499956,0.002726573282617513,1,0.2,True
2025-07-07,8,2025-08-25,V751,TRP,xgboost,direct,-123475.45,-132486.02,-9010.565625000003,9010.565625000003,0.07297455182386461,1,0.225,True
2025-07-07,1,2025-07-07,V751,TRR,xgboost,direct,2236985.05,2.2816002e+06,44615.200000000186,44615.200000000186,0.01994434428607388,1,0.05,True
2025-07-07,2,2025-07-14,V751,TRR,xgboost,direct,2161941.54,2.284376e+06,122434.45999999996,122434.45999999996,0.05663171632291221,1,0.075,True
