entity_id,liquidity_group,week_start,amount_eur,amount_mean,amount_std,txn_count,amount_min,amount_max,amount_abs_sum,amount_abs_mean,is_month_start_max,is_month_end_max,is_quarter_start_max,is_quarter_end_max,is_year_start_max,is_year_end_max,is_weekend_sum,rolling_7d_sum_last,rolling_7d_mean_last,rolling_7d_std_last,rolling_7d_count_last,rolling_14d_sum_last,rolling_14d_mean_last,rolling_14d_std_last,rolling_14d_count_last,rolling_30d_sum_last,rolling_30d_mean_last,rolling_30d_std_last,rolling_30d_count_last,dow_0_avg_amount_mean,dow_1_avg_amount_mean,dow_2_avg_amount_mean,dow_3_avg_amount_mean,dow_4_avg_amount_mean,dow_5_avg_amount_mean,dow_6_avg_amount_mean,week_year,week_number,month,quarter,year
97C,TRP,2024-08-19,-4539758.14,-69842.43292307692,367881.0498798812,65,-2843556.84,-23.36,4539758.14,69842.43292307692,False,False,False,False,False,False,0,-92154.19000000093,-13164.88428571442,10709.6222218422,7.0,-141032.59000000282,-10073.75642857163,8991.061620188053,14.0,-4251995.04,-141733.168,537007.9392889679,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,34,8,3,2024
97C,TRP,2024-08-26,-3904143.34,-32534.527833333334,98856.61535765862,120,-879807.62,-9.0,3904143.34,32534.527833333334,False,True,False,False,False,False,0,-343193.01000000094,-49027.57285714299,35380.697150504195,7.0,-650257.2000000029,-46446.94285714306,42360.06230800806,14.0,-942655.69,-31421.856333333333,42641.71710691389,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,35,8,3,2024
97C,TRP,2024-09-02,-141504.86,-12864.07818181818,15193.543745370147,11,-45600.0,-30.7,141504.86,12864.07818181818,True,False,False,False,False,False,0,-135409.21000000092,-19344.17285714299,15786.414126950081,7.0,-225961.3500000028,-16140.096428571629,15318.66411153752,14.0,-850654.2899999999,-28355.142999999996,34782.945640652535,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,36,9,3,2024
97C,TRP,2024-09-09,-4967643.59,-10458.197031578948,51123.01313183728,475,-1075000.0,-30.84,4967643.59,10458.197031578948,False,False,False,False,False,False,0,-119388.22000000093,-17055.460000000134,16321.549404745938,7.0,-144815.93000000282,-10343.9950000002,13403.333492802478,14.0,-236419.35,-7880.645,10850.157926388702,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,37,9,3,2024
97C,TRP,2024-09-16,-2258066.72,-23521.528333333335,72625.87792001922,96,-633866.65,-10.88,2258066.72,23521.528333333335,False,False,False,False,False,False,0,-322701.95000000094,-46100.27857142871,65931.11658075175,7.0,-408551.8100000028,-29182.272142857342,48733.390886156194,14.0,-644441.8500000001,-21481.395000000004,36439.97059528833,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795182,,,2024,38,9,3,2024
97C,TRP,2024-09-23,-2549028.34,-77243.28303030302,184282.13643340033,33,-820998.25,-50.65,2549028.34,77243.28303030302,False,True,False,True,False,False,0,-8404.410000000698,-1200.6300000000997,1293.1236341239571,7.0,-11229.260000002794,-802.0900000001996,982.3054680589893,14.0,-2362847.83,-78761.59433333334,192433.3049002902,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,39,9,3,2024
97C,TRP,2024-09-30,-12770667.01,-89934.27471830985,474755.18686184165,142,-5565677.91,-13.8,12770667.01,89934.27471830985,True,False,True,False,False,False,0,-507314.03000000096,-72473.432857143,189582.4048309899,7.0,-510329.5900000028,-36452.113571428774,134111.4983476309,14.0,-6968797.23,-232293.241,1015210.7989437345,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.77494279519,,,2024,40,9,3,2024
97C,TRP,2024-10-07,-2273212.93,-25257.921444444448,48731.050682623456,90,-362520.0,-53.86,2273212.93,25257.921444444448,False,False,False,False,False,False,0,-191483.58000000095,-27354.79714285728,22515.831521302982,7.0,-234531.35000000283,-16752.239285714488,19122.21507491302,14.0,-840121.1100000009,-28004.03700000003,47112.3534119594,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,41,10,4,2024
97C,TRP,2024-10-14,-9120171.1,-20965.91057471264,84096.56368848424,435,-1202157.01,-6.16,9120171.1,20965.91057471264,False,False,False,False,False,False,0,-146158.57000000094,-20879.795714285847,34903.71935480113,7.0,-183604.7000000028,-13114.621428571629,25805.32248388325,14.0,-2794974.470000001,-93165.8156666667,279928.9409730983,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,42,10,4,2024
97C,TRP,2024-10-21,-409509.87,-21553.15105263158,90566.07565858985,19,-395520.0,-13.59,409509.87,21553.15105263158,False,True,False,False,False,False,0,-400888.20000000094,-57269.74285714299,149159.45482593728,7.0,-402801.79000000283,-28771.556428571632,105561.3504029193,14.0,-589920.170000001,-19664.0056666667,73326.21416232048,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.77494279519,,,2024,43,10,4,2024
97C,TRP,2024-10-28,-5245986.71,-40984.271171875,175541.53297587452,128,-1807395.61,-19.27,5245986.71,40984.271171875,False,True,False,False,False,False,0,-2002359.9400000009,-286051.4200000001,672135.2555182332,7.0,-2049307.0800000029,-146379.07714285734,479128.39800764783,14.0,-3005925.750000001,-100197.52500000004,342575.49157591705,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,44,10,4,2024
97C,TRP,2024-11-04,-2035436.71,-22615.963444444445,48192.599822752694,90,-313519.33,-4.72,2035436.71,22615.963444444445,True,False,False,False,False,False,0,-109872.7800000007,-15696.111428571528,15319.814290972638,7.0,-199724.3300000028,-14266.023571428772,22446.726057060197,14.0,-888377.3700000009,-29612.57900000003,62410.26877787247,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,45,11,4,2024
97C,TRP,2024-11-11,-7404393.38,-15821.353376068375,46195.65451981425,468,-774605.16,-8.41,7404393.38,15821.353376068375,False,False,False,False,False,False,0,-238523.25000000067,-34074.750000000095,59252.245362313915,7.0,-267643.2300000028,-19117.37357142877,43388.88540275823,14.0,-377245.89000000095,-12574.863000000032,30301.163525203847,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,46,11,4,2024
97C,TRP,2024-11-18,-2814052.15,-46132.00245901639,162175.83213365782,61,-1203979.27,-15.9,2814052.15,46132.00245901639,False,False,False,False,False,False,0,-187412.17000000068,-26773.16714285724,50142.8609551493,7.0,-1409312.7200000028,-100665.19428571449,319612.6577397598,14.0,-2192124.650000001,-73070.8216666667,227866.6343205347,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,47,11,4,2024
97C,TRP,2024-11-25,-6619145.22,-45336.61109589041,196264.5083652563,146,-1730180.16,-1.2,6619145.22,45336.61109589041,False,True,False,False,False,False,0,-1871560.9400000006,-267365.8485714287,645306.3710525836,7.0,-2137908.8800000027,-152707.77714285735,458267.5562055581,14.0,-2678380.0500000007,-89279.33500000002,319041.51263924735,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,48,11,4,2024
97C,TRP,2024-12-02,-10133.68,-1447.6685714285716,1166.5552374181086,7,-3671.96,-312.15,10133.68,1447.6685714285716,True,False,False,False,False,False,0,-10133.680000000699,-1447.6685714286712,1166.5552366082843,7.0,-1881694.6200000027,-134406.75857142877,459600.4715489203,14.0,-2511371.430000001,-83712.38100000004,319135.7402502324,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,49,12,4,2024
97C,TRP,2024-12-09,-9936577.39,-16985.60237606838,71936.2706745505,585,-1056770.25,-13.4,9936577.39,16985.60237606838,False,False,False,False,False,False,0,-73846.69000000058,-10549.527142857227,16129.0030038058,7.0,-110577.56000000279,-7898.397142857342,12896.239169608774,14.0,-209262.67000000094,-6975.422333333365,10120.337355058944,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,50,12,4,2024
97C,TRP,2024-12-16,-12361614.360000001,-97335.5461417323,500133.556903524,127,-4875501.23,-15.0,12361614.360000001,97335.5461417323,False,False,False,False,False,False,0,-4924404.49,-703486.3557142857,1839726.1828328737,7.0,-5030785.140000003,-359341.795714286,1299909.0095486885,14.0,-5365002.970000001,-178833.43233333336,888460.0674049224,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,51,12,4,2024
97C,TRP,2024-12-23,-5531.38,-2765.69,3488.780005560683,2,-5232.63,-298.75,5531.38,2765.69,False,True,False,True,False,True,0,-50365.96,-7195.137142857143,12531.409393713546,7.0,-5005992.520000003,-357570.89428571454,1300413.4814377225,14.0,-5088372.570000001,-169612.41900000005,888860.5675578298,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2024,52,12,4,2024
97C,TRP,2024-12-30,-4535860.76,-25626.33197740113,59946.39169398935,177,-484882.86,-13.56,4535860.76,25626.33197740113,True,True,True,True,True,True,0,-107456.81999999999,-15350.974285714285,18611.570049186936,7.0,-207428.82000000277,-14816.344285714484,14283.54563538206,14.0,-475860.930000001,-15862.031000000034,12850.142525198951,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.77494279519,,,2025,1,12,4,2024
97C,TRP,2025-01-06,-4334389.14,-29485.640408163265,116989.5790590436,147,-1137325.25,-20.48,4334389.14,29485.640408163265,False,False,False,False,False,False,0,-271301.77999999997,-38757.39714285714,40075.72449107741,7.0,-426670.69000000274,-30476.477857143054,37272.497764595435,14.0,-1789446.670000001,-59648.22233333337,206040.70214523657,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.77494279519,,,2025,2,1,1,2025
97C,TRP,2025-01-13,-7765127.62,-17028.78864035088,41950.5540852696,456,-317121.12,-6.5,7765127.62,17028.78864035088,False,False,False,False,False,False,0,-535656.68,-76522.38285714286,123708.96869512733,7.0,-539522.2100000026,-38537.300714285906,92830.07126093433,14.0,-810100.1000000009,-27003.336666666695,65708.97885479759,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,3,1,1,2025
97C,TRP,2025-01-20,-2366387.32,-24146.8093877551,67650.80496693087,98,-442504.14,-19.5,2366387.32,24146.8093877551,False,False,False,False,False,False,0,-83280.0,-11897.142857142857,15763.849776186771,7.0,-86263.91000000268,-6161.707857143048,12256.742228271327,14.0,-244551.56000000093,-8151.718666666698,15911.581608707644,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,4,1,1,2025
97C,TRP,2025-01-27,-4505305.8,-29640.169736842105,108646.561702992,152,-950500.0,-18.77,4505305.8,29640.169736842105,False,True,False,False,False,False,0,-104569.18000000001,-14938.454285714286,20393.810277996225,7.0,-2238837.290000003,-159916.94928571448,314237.61096822016,14.0,-2985676.9300000006,-99522.56433333336,226612.00977220645,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.77494279519,,,2025,5,1,1,2025
97C,TRP,2025-02-03,-82841.73,-4602.318333333333,16123.766670779267,18,-69113.4,-32.17,82841.73,4602.318333333333,True,False,False,False,False,False,0,-70907.86,-10129.694285714286,26010.941085544735,7.0,-75142.18000000267,-5367.298571428762,18352.416850858037,14.0,-2306423.7400000007,-76880.79133333336,225073.03371964663,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795182,,,2025,6,2,1,2025
97C,TRP,2025-02-10,-11622567.13,-20283.712268760908,67357.84496954322,573,-1288500.0,-4.99,11622567.13,20283.712268760908,False,False,False,False,False,False,0,-310749.72000000003,-44392.817142857144,78117.83589279711,7.0,-368001.91000000277,-26285.850714285913,56674.76323056795,14.0,-473886.4700000009,-15796.215666666696,39526.45726151798,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.77494279519,,,2025,7,2,1,2025
97C,TRP,2025-02-17,-6377054.62,-89817.67070422535,347761.6245007652,71,-2335864.3,-19.0,6377054.62,89817.67070422535,False,False,False,False,False,False,0,-107081.66999999998,-15297.381428571427,17832.59743147556,7.0,-2415930.660000003,-172566.47571428592,451212.0322125328,14.0,-3232134.210000001,-107737.80700000003,325132.0969853367,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.77494279519,,,2025,8,2,1,2025
97C,TRP,2025-02-24,-5302298.43,-34655.54529411765,100073.9844483875,153,-755000.0,-19.03,5302298.43,34655.54529411765,False,True,False,False,False,False,0,-83411.09000000011,-11915.870000000015,14790.047307309344,7.0,-872162.8900000029,-62297.349285714496,121296.80685418288,14.0,-1096120.4500000011,-36537.34833333337,86297.53567606732,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,9,2,1,2025
97C,TRP,2025-03-03,-74028.98,-4112.721111111111,12811.15152546584,18,-55200.0,-14.28,74028.98,4112.721111111111,True,False,False,False,False,False,0,-6983.740000000116,-997.6771428571594,1575.2558334308876,7.0,-13908.66000000291,-993.4757142859222,1303.9503221987686,14.0,-584945.870000001,-19498.195666666703,60777.65956529904,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795182,,,2025,10,3,1,2025
97C,TRP,2025-03-10,-15134758.36,-27319.058411552345,133320.28804928478,554,-2427769.63,-14.64,15134758.36,27319.058411552345,False,False,False,False,False,False,0,-4237734.04,-605390.5771428571,847678.4216027656,7.0,-6621114.2200000025,-472936.73000000016,700511.7034226243,14.0,-6700490.200000001,-223349.67333333337,525711.0163107954,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,11,3,1,2025
97C,TRP,2025-03-17,-9289497.11,-87636.76518867924,422635.6400632916,106,-4026022.06,-11.68,9289497.11,87636.76518867924,False,False,False,False,False,False,0,-471631.63,-67375.94714285714,122871.72517035474,7.0,-2333991.620000003,-166713.68714285735,401485.56557692954,14.0,-2604760.2800000007,-86825.3426666667,280843.2431856159,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795182,,,2025,12,3,1,2025
97C,TRP,2025-03-24,-1887129.7,-16268.35948275862,52130.167639724736,116,-337571.07,-5.71,1887129.7,16268.35948275862,False,True,False,True,False,False,0,-74839.13,-10691.304285714286,8548.565065530309,7.0,-125626.74000000278,-8973.33857142877,7223.940604305514,14.0,-931267.1000000009,-31042.236666666697,83886.34584879158,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,13,3,1,2025
97C,TRP,2025-03-31,-1575928.79,-23175.423382352943,67934.73236270335,68,-511500.0,-16.45,1575928.79,23175.423382352943,True,True,True,True,False,False,0,-536505.38,-76643.62571428572,191827.8710629541,7.0,-538725.1700000028,-38480.369285714485,136206.35559221584,14.0,-773979.9000000011,-25799.330000000034,94998.89863851164,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,14,3,1,2025
97C,TRP,2025-04-07,-4364568.21,-36371.40175,105187.80037309889,120,-695148.17,-3.73,4364568.21,36371.40175,False,False,False,False,False,False,0,-416295.48,-59470.782857142854,124902.92176101655,7.0,-1136826.8800000027,-81201.92000000019,162520.47043042304,14.0,-1386792.5700000008,-46226.41900000002,117021.80606040564,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,15,4,2,2025
97C,TRP,2025-04-14,-7741077.98,-16470.378680851063,44639.64547919042,470,-604683.6,-32.84,7741077.98,16470.378680851063,False,False,False,False,False,False,0,-422502.01,-60357.43,133506.0206983833,7.0,-425559.5500000028,-30397.110714285915,95880.94543045553,14.0,-486985.8000000009,-16232.860000000032,65686.96045864775,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,16,4,2,2025
97C,TRP,2025-04-21,-5623972.33,-66952.05154761905,292187.0051043884,84,-2422557.72,-28.82,5623972.33,66952.05154761905,False,True,False,False,False,False,0,-3744943.25,-534991.8928571428,924833.3259315008,7.0,-3802514.7300000032,-271608.19500000024,685245.9513693665,14.0,-3992539.390000001,-133084.64633333337,477522.99323220196,30.0,-38645.943616670105,-34310.8719295499,-26814.747766259585,-33772.02584573002,-30722.774942795186,,,2025,17,4,2,2025
97C,TRP,2025-04-28,-5042051.1,-33391.06688741722,100798.4134157949,151,-1004371.35,-30.4,5042051.1,33391.06688741722,True,True,False,False,False,False,0,-22037.690000000057,-3148.2414285714367,3763.337573261945,7.0,-232629.57000000277,-16616.397857143056,30234.420679434446,14.0,-1148837.300000001,-38294.5766666667,70826.09998153456,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,18,4,2,2025
97C,TRP,2025-05-05,-2562872.38,-23730.299814814814,54896.731585715825,108,-328084.24,-99.88,2562872.38,23730.299814814814,False,False,False,False,False,False,0,-205456.94000000006,-29350.991428571437,22841.559372699234,7.0,-291379.8200000028,-20812.844285714487,20962.432484791436,14.0,-537551.540000001,-17918.384666666698,35752.58602321088,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,19,5,2,2025
97C,TRP,2025-05-12,-9490586.08,-19134.246129032257,60642.48244383586,496,-773615.53,-13.31,9490586.08,19134.246129032257,False,False,False,False,False,False,0,-368672.36999999994,-52667.48142857142,131106.453021221,7.0,-435491.7500000028,-31106.553571428773,91913.60542297437,14.0,-671661.1500000011,-22388.705000000034,63655.818679363714,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,20,5,2,2025
97C,TRP,2025-05-19,-4527057.2299999995,-55208.01499999999,225425.36562350474,82,-1909599.38,-43.51,4527057.2299999995,55208.01499999999,False,False,False,False,False,False,0,-385548.29999999976,-55078.32857142854,69361.85650776465,7.0,-393515.0600000028,-28108.21857142877,54812.75742768018,14.0,-3262832.290000001,-108761.07633333336,364091.9526669575,30.0,-38645.943616670105,-34310.8719295499,-26814.747766259585,-33772.02584573002,-30722.774942795182,,,2025,21,5,2,2025
97C,TRP,2025-05-26,-5743655.94,-36818.30730769231,128188.38988973109,156,-1363837.86,-48.53,5743655.94,36818.30730769231,False,True,False,False,False,False,0,-696349.1699999998,-99478.45285714282,167121.14076651,7.0,-2140827.620000003,-152916.25857142877,369202.8661183236,14.0,-2661837.200000001,-88727.9066666667,265295.244420309,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,22,5,2,2025
97C,TRP,2025-06-02,-777853.61,-55560.97214285714,140370.82936728885,14,-510319.6,-45.6,777853.61,55560.97214285714,True,False,False,False,False,False,0,-772179.3399999997,-110311.33428571424,188936.9294749838,7.0,-777853.6100000028,-55560.97214285734,140370.82936729043,14.0,-2922485.680000001,-97416.18933333337,269999.16664485354,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,23,6,2,2025
97C,TRP,2025-06-09,-12102411.98,-23184.697279693486,114768.28294182013,522,-2355746.4,-16.95,12102411.98,23184.697279693486,False,False,False,False,False,False,0,-48538.62000000001,-6934.088571428573,12258.31787490117,7.0,-184335.9900000028,-13166.85642857163,27101.5904525502,14.0,-283386.95000000094,-9446.231666666697,19248.48742479911,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,24,6,2,2025
97C,TRP,2025-06-16,-4261498.97,-36737.0600862069,175762.90912755436,116,-1747785.27,-15.0,4261498.97,36737.0600862069,False,False,False,False,False,False,0,-65669.73,-9381.39,16033.172269783985,7.0,-912953.6200000028,-65210.97285714305,180264.82221868273,14.0,-1189040.520000001,-39634.68400000003,126265.21958954568,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,25,6,2,2025
97C,TRP,2025-06-23,-3475861.37,-28259.035528455286,77445.57562204919,123,-475934.65,-24.0,3475861.37,28259.035528455286,False,True,False,True,False,False,0,-979490.5800000001,-139927.2257142857,224670.54683067463,7.0,-1497318.7300000028,-106951.33785714305,172390.56068822902,14.0,-1746830.550000001,-58227.685000000034,125541.48668051102,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,26,6,2,2025
97C,TRP,2025-06-30,-697305.2,-9961.502857142856,19877.20814243953,70,-91614.43,-13.1,697305.2,9961.502857142856,True,True,True,True,False,False,0,-2973.2400000000002,-424.74857142857144,261.18129292372,7.0,-9483.450000002736,-677.3892857144812,1378.1649421711154,14.0,-205810.33000000092,-6860.344333333364,18803.01440053433,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,27,6,2,2025
97C,TRP,2025-07-07,-2954111.2600000002,-25687.924000000003,58916.414494219374,115,-423755.06,-11.84,2954111.2600000002,25687.924000000003,False,False,False,False,False,False,0,-215837.93,-30833.989999999998,31530.572319500632,7.0,-318475.61000000284,-22748.25785714306,26119.1782001077,14.0,-650273.3000000009,-21675.776666666694,40571.90660108069,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,28,7,3,2025
97C,TRP,2025-07-14,-13576932.59,-26673.7378978389,117297.70532005,509,-2149635.39,-15.84,13576932.59,26673.7378978389,False,False,False,False,False,False,0,-94107.32000000004,-13443.902857142863,20920.75194835692,7.0,-322532.9000000023,-23038.06428571445,49979.331090920175,14.0,-4028417.810000001,-134280.5936666667,420402.21060955495,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,29,7,3,2025
97C,TRP,2025-07-21,-111851.01,-3994.6789285714285,15386.92709057663,28,-82112.4,-5.53,111851.01,3994.6789285714285,False,True,False,False,False,False,0,-94920.62000000002,-13560.088571428574,30327.726662882324,7.0,-100849.01000000232,-7203.50071428588,21655.58233351641,14.0,-116882.07000000092,-3896.069000000031,14864.973628718955,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,30,7,3,2025
97C,TRP,2025-07-28,-4983896.2,-30955.877018633542,108471.6240738731,161,-774771.4,-2.9,4983896.2,30955.877018633542,False,True,False,False,False,False,0,-58674.21000000001,-8382.03,13756.91715161382,7.0,-970730.8400000023,-69337.9171428573,204103.5402761815,14.0,-1201848.0500000007,-40061.60166666669,140379.52345642977,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,31,7,3,2025
97C,TRP,2025-08-04,-1041159.46,-13521.551428571429,30374.24478553395,77,-197060.15,-10.95,1041159.46,13521.551428571429,False,False,False,False,False,False,0,-69399.16000000003,-9914.165714285718,8431.027681782965,7.0,-96463.4800000023,-6890.248571428735,7256.042307824177,14.0,-370106.9700000007,-12336.899000000025,13478.55015626988,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795182,,,2025,32,8,3,2025
97C,TRP,2025-08-11,-8022101.82,-18484.105576036865,58957.16434311721,434,-800158.8,-35.0,8022101.82,18484.105576036865,False,False,False,False,False,False,0,-69137.28999999995,-9876.755714285708,17112.678534088565,7.0,-90320.55000000233,-6451.467857143024,12188.938119914497,14.0,-291121.90000000084,-9704.06333333336,15409.651013219987,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795182,,,2025,33,8,3,2025
97C,TRP,2025-08-18,-3177061.79,-69066.56065217391,199731.26914606494,46,-1121424.92,-105.22,3177061.79,69066.56065217391,False,False,False,False,False,False,0,-9635.39,-1376.4842857142855,1830.671156791726,7.0,-965030.9800000024,-68930.78428571446,202541.93827964444,14.0,-1379780.070000001,-45992.66900000003,142848.03821753903,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,34,8,3,2025
97C,TRP,2025-08-25,-4446742.87,-48334.161630434784,143671.93701076438,92,-1148637.64,-30.54,4446742.87,48334.161630434784,False,True,False,False,False,False,0,-373982.81,-53426.11571428571,77133.65054522685,7.0,-849914.0700000023,-60708.14785714302,113780.87307292319,14.0,-1473811.1300000008,-49127.03766666669,107141.57172707829,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,35,8,3,2025
97C,TRP,2025-09-01,-472263.11000000004,-31484.207333333336,74169.13558023883,15,-274140.0,-34.0,472263.11000000004,31484.207333333336,True,False,False,False,False,False,0,-466167.48000000004,-66595.35428571429,100688.21275624158,7.0,-470183.40000000235,-33584.52857142874,76504.633376232,14.0,-1323499.310000001,-44116.6436666667,93475.59532068194,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,36,9,3,2025
97C,TRP,2025-09-08,-4300744.64,-40193.875140186916,157219.93728759425,107,-1398423.18,-8.4,4300744.64,40193.875140186916,False,False,False,False,False,False,0,-70642.1,-10091.728571428572,14907.720699984846,7.0,-72066.18000000234,-5147.584285714453,11353.617523602052,14.0,-581835.2400000008,-19394.508000000027,79937.3172993532,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,37,9,3,2025
97C,TRP,2025-09-15,-12889679.129999999,-23781.695811808117,77325.20971904763,542,-842655.59,-34.38,12889679.129999999,23781.695811808117,False,False,False,False,False,False,0,-1461917.15,-208845.30714285714,331233.4056476296,7.0,-1722111.3200000022,-123007.95142857158,249550.77601869384,14.0,-2210379.0300000007,-73679.30100000002,176866.7580647015,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,38,9,3,2025
97C,TRP,2025-09-22,-497729.25999999995,-26196.27684210526,75417.55629141453,19,-327600.0,-20.43,497729.25999999995,26196.27684210526,False,False,False,False,False,False,0,-2220.39,-317.1985714285714,276.0641314645989,7.0,-332583.9700000022,-23755.997857143015,87452.8718433882,14.0,-2214297.170000001,-73809.9056666667,183207.47671073664,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.77494279519,,,2025,39,9,3,2025
97C,TRP,2025-09-29,-3332215.03,-30292.863909090906,98059.29639064489,110,-808738.72,-42.7,3332215.03,30292.863909090906,False,True,False,True,False,False,0,-37118.06,-5302.58,4630.870685940244,7.0,-1705908.4500000023,-121850.60357142873,233418.2192765141,14.0,-2014521.550000001,-67150.71833333337,168586.39710821354,30.0,-38645.943616670105,-34310.8719295499,-26814.74776625959,-33772.02584573002,-30722.774942795186,,,2025,40,9,3,2025
97C,TRR,2022-01-03,12893297.04,252809.74588235293,1130360.4242386045,51,456.0,8029618.95,12893297.04,252809.74588235293,True,False,True,False,True,False,0,8801905.19,1257415.027142857,2988186.571640785,7.0,9013941.86,643852.99,2127650.2283251095,14.0,11475533.43,382517.781,1465884.0559411447,30.0,208037.5099677159,182912.69171909295,265856.7959436009,203478.572104,227589.27531944442,,8090.86,2022,1,1,1,2022
